fecha,hora,pelicula,cine,cadena,barrio,direccion,formato,version,duracion_min,genero,link_compra
2026-05-16,09:00,El Diablo Viste A La Moda 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,09:30,Mortal Kombat 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",XD,Subtitulada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,09:30,Mortal Kombat 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,09:40,Obsesión,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,91,Suspense,https://www.cinemark.com.ar
2026-05-16,09:45,El Diablo Viste A La Moda 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,09:50,El Diablo Viste A La Moda 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,10:00,Michael,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Doblada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,10:00,Mortal Kombat 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,10:00,Mortal Kombat 2,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Doblada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,10:00,Michael,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,10:00,Exit 8,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,95,Terror; Misterio,https://www.cinemark.com.ar
2026-05-16,10:00,Umamusume: Pretty Derby,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Subtitulada,108,Animación; Drama; Comedia; Fantasía,https://www.cinemark.com.ar
2026-05-16,10:00,El Diablo Viste A La Moda 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,10:10,Obsesión,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,91,Suspense,https://www.cinemark.com.ar
2026-05-16,10:10,El Diablo Viste A La Moda 2,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,10:10,Mortal Kombat 2,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,10:15,El Diablo Viste A La Moda 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,10:15,El Diablo Viste A La Moda 2,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,10:20,El Diablo Viste A La Moda 2,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,10:20,Super Mario Galaxy: La Película,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-05-16,10:20,Michael,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,10:20,Obsesión,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Doblada,91,Suspense,https://www.cinemark.com.ar
2026-05-16,10:20,Michael,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,10:30,Mortal Kombat 2,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Doblada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,10:40,Exit 8,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Doblada,95,Terror; Misterio,https://www.cinemark.com.ar
2026-05-16,10:40,Michael,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,10:45,El Diablo Viste A La Moda 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,10:45,El Diablo Viste A La Moda 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,10:50,El Diablo Viste A La Moda 2,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,10:50,Mortal Kombat 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,10:50,El Diablo Viste A La Moda 2,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,11:00,El Diablo Viste A La Moda 2,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,11:00,El Diablo Viste A La Moda 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,11:00,En la zona gris,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Subtitulada,98,Acción; Suspense,https://www.cinemark.com.ar
2026-05-16,11:00,Michael,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,11:00,Billie Eilish - Hit Me Hard and Soft,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",3D,Subtitulada,115,Música; Documental,https://www.cinemark.com.ar
2026-05-16,11:00,El Diablo Viste A La Moda 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,11:10,El Diablo Viste A La Moda 2,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,11:10,Obsesión,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,91,Suspense,https://www.cinemark.com.ar
2026-05-16,11:10,Super Mario Galaxy: La Película,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-05-16,11:10,Hokum: la Maldición de la Bruja,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,107,Terror,https://www.cinemark.com.ar
2026-05-16,11:20,Michael,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,11:20,Super Mario Galaxy: La Película,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-05-16,11:30,Super Mario Galaxy: La Película,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-05-16,11:30,Mortal Kombat 2,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,11:30,El Diablo Viste A La Moda 2,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,11:40,El Diablo Viste A La Moda 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,11:50,Super Mario Galaxy: La Película,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",4DX,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-05-16,11:50,Super Mario Galaxy: La Película,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",3D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-05-16,12:00,Umamusume: Pretty Derby,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,108,Animación; Drama; Comedia; Fantasía,https://www.atlascines.com/Peliculas?codPelicula=472&codComplejo=191
2026-05-16,12:00,Mortal Kombat 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",XD,Doblada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,12:00,Mortal Kombat 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Doblada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,12:10,Obsesión,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,91,Suspense,https://cinepolis.com/ar/asientos?country=ar&movie=obsesion&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126832
2026-05-16,12:10,Obsesión,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,91,Suspense,https://www.cinemark.com.ar
2026-05-16,12:20,El Diablo Viste A La Moda 2,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=191
2026-05-16,12:20,El Diablo Viste A La Moda 2,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Doblada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126606
2026-05-16,12:20,En la zona gris,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,98,Acción; Suspense,https://www.cinemark.com.ar
2026-05-16,12:30,Mortal Kombat 2,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Doblada,116,Acción; Fantasía; Aventura,https://www.atlascines.com/Peliculas?codPelicula=454&codComplejo=191
2026-05-16,12:30,Obsesión,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,91,Suspense,https://www.cinemark.com.ar
2026-05-16,12:30,Mortal Kombat 2,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Subtitulada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,12:30,Super Mario Galaxy: La Película,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://cinepolis.com/ar/asientos?country=ar&movie=super-mario-galaxy-la-pelicula&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126636
2026-05-16,12:30,Umamusume: Pretty Derby,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Subtitulada,108,Animación; Drama; Comedia; Fantasía,https://www.cinemark.com.ar
2026-05-16,12:30,El Diablo Viste A La Moda 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,12:40,"Tú, yo & la Toscana",Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,105,Romance; Comedia,https://www.atlascines.com/Peliculas?codPelicula=471&codComplejo=191
2026-05-16,12:40,Super Mario Galaxy: La Película,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-05-16,12:40,Umamusume: Pretty Derby,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,108,Animación; Drama; Comedia; Fantasía,https://www.cinemark.com.ar
2026-05-16,12:50,Super Mario Galaxy: La Película,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",4DX,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.atlascines.com/Peliculas?codPelicula=400&codComplejo=191
2026-05-16,12:50,Super Mario Galaxy: La Película,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-05-16,12:50,El Diablo Viste A La Moda 2,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,12:50,Obsesión,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Subtitulada,91,Suspense,https://www.cinemark.com.ar
2026-05-16,12:50,"Tú, yo & la Toscana",Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,105,Romance; Comedia,https://cinepolis.com/ar/asientos?country=ar&movie=tu-yo-y-la-toscana&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126826
2026-05-16,12:50,El Diablo Viste A La Moda 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,13:00,El Diablo Viste A La Moda 2,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=191
2026-05-16,13:00,Michael,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,13:00,El Diablo Viste A La Moda 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,13:00,Michael,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,13:00,El Diablo Viste A La Moda 2,Cinépolis Houssay,Cinépolis,Buenos Aires,"Av. Corrientes 917, Buenos Aires",2D,Subtitulada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-houssay-buenos-aires&selected=cinepolis-houssay-buenos-aires&session=24680
2026-05-16,13:00,El Diablo Viste A La Moda 2,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126704
2026-05-16,13:00,Michael,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,13:00,Mortal Kombat 2,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,13:00,El Diablo Viste A La Moda 2,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,13:00,Mortal Kombat 2,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,116,Acción; Fantasía; Aventura,https://ventas.cinemultiplex.com.ar/funcion?df=182-20516-223345-20260516
2026-05-16,13:00,El Diablo Viste A La Moda 2,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,120,Comedia; Drama,https://ventas.cinemultiplex.com.ar/funcion?df=182-20488-223339-20260516
2026-05-16,13:00,Michael,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,127,Música; Drama; Historia,https://ventas.cinemultiplex.com.ar/funcion?df=182-20469-223341-20260516
2026-05-16,13:00,Calle Málaga,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Doblada,117,Drama,https://ventas.cinemultiplex.com.ar/funcion?df=182-20306-223342-20260516
2026-05-16,13:00,Mortal Kombat 2,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",4DX,Doblada,116,Acción; Fantasía; Aventura,https://ventas.cinemultiplex.com.ar/funcion?df=184-20518-254400-20260516
2026-05-16,13:00,Las Ovejas Detectives,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,109,Misterio; Comedia; Familia,https://ventas.cinemultiplex.com.ar/funcion?df=184-20547-254403-20260516
2026-05-16,13:10,El Diablo Viste A La Moda 2,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,13:10,Michael,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,13:10,El Diablo Viste A La Moda 2,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,120,Comedia; Drama,https://ventas.cinemultiplex.com.ar/funcion?df=184-20480-254405-20260516
2026-05-16,13:15,Michael,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,13:20,Mortal Kombat 2,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Subtitulada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,13:20,Mortal Kombat 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,13:20,El Diablo Viste A La Moda 2,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,13:20,Michael,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,127,Música; Drama; Historia,https://cinepolis.com/ar/asientos?country=ar&movie=michael&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126712
2026-05-16,13:30,El Diablo Viste A La Moda 2,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Doblada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=191
2026-05-16,13:30,El Diablo Viste A La Moda 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,13:30,Michael,Cinépolis Houssay,Cinépolis,Buenos Aires,"Av. Corrientes 917, Buenos Aires",2D,Doblada,127,Música; Drama; Historia,https://cinepolis.com/ar/asientos?country=ar&movie=michael&cinema=cinepolis-houssay-buenos-aires&selected=cinepolis-houssay-buenos-aires&session=24637
2026-05-16,13:30,El Diablo Viste A La Moda 2,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126660
2026-05-16,13:30,Super Mario Galaxy: La Película,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",3D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://cinepolis.com/ar/asientos?country=ar&movie=super-mario-galaxy-la-pelicula&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126774
2026-05-16,13:30,El Diablo Viste A La Moda 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,13:30,Super Mario Galaxy: La Película,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://ventas.cinemultiplex.com.ar/funcion?df=182-20356-223347-20260516
2026-05-16,13:30,Michael,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,127,Música; Drama; Historia,https://ventas.cinemultiplex.com.ar/funcion?df=184-20468-254404-20260516
2026-05-16,13:40,Super Mario Galaxy: La Película,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.atlascines.com/Peliculas?codPelicula=400&codComplejo=191
2026-05-16,13:40,El Diablo Viste A La Moda 2,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,13:40,El Diablo Viste A La Moda 2,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,13:40,El Diablo Viste A La Moda 2,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,120,Comedia; Drama,https://ventas.cinemultiplex.com.ar/funcion?df=182-20488-223338-20260516
2026-05-16,13:40,Las Ovejas Detectives,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Doblada,109,Misterio; Comedia; Familia,https://ventas.cinemultiplex.com.ar/funcion?df=182-20547-223344-20260516
2026-05-16,13:40,Mortal Kombat 2,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",XD,Doblada,116,Acción; Fantasía; Aventura,https://ventas.cinemultiplex.com.ar/funcion?df=184-20517-254399-20260516
2026-05-16,13:45,El Diablo Viste A La Moda 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,13:45,El Diablo Viste A La Moda 2,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126688
2026-05-16,13:50,El Diablo Viste A La Moda 2,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,13:50,Michael,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,13:50,La Posesión De La Momia,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,136,Terror; Misterio,https://www.cinemark.com.ar
2026-05-16,13:50,El Diablo Viste A La Moda 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,13:50,Super Mario Galaxy: La Película,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Doblada,98,Aventura; Animación; Comedia; Familiar; Fantasía,https://www.cinemark.com.ar
2026-05-16,13:50,El Diablo Viste A La Moda 2,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Doblada,120,Comedia; Drama,https://ventas.cinemultiplex.com.ar/funcion?df=182-20490-223340-20260516
